"name"	"country.etc"	"pop"	"lat"	"long"	"capital"
"Agen"	"France"	34742	44.2	0.62	0
"Agenebode"	"Nigeria"	12987	7.1	6.69	0
"Ageo"	"Japan"	220766	35.95	139.61	0
"Agfalva"	"Hungary"	1970	47.69	16.49	0
"Agha Jari"	"Iran"	21891	30.7	49.83	0
"Aghavnadzor"	"Armenia"	1246	40.58	44.69	0
"Aghavnadzor"	"Armenia"	1916	39.78	45.23	0
"Aghavnatun"	"Armenia"	2899	40.23	44.25	0
"Aghdzk"	"Armenia"	1635	40.32	44.25	0
"Aghiresu"	"Romania"	7035	46.88	23.25	0
"Agia Anna"	"Cyprus"	265	34.94	33.48	0
"Agia Eirini"	"Cyprus"	52	34.98	32.97	0
"Agia Marinouda"	"Cyprus"	232	34.76	32.48	0
"Agia Napa"	"Cyprus"	2825	34.99	34	0
"Agidel"	"Russia"	19396	55.88	53.93	0
"Agigea"	"Romania"	5378	44.08	28.62	0
"Agin"	"Turkey"	4100	38.95	38.71	0
"Agios Amvrosios"	"Cyprus"	307	34.78	32.83	0
"Agios Dimitrianos"	"Cyprus"	86	34.91	32.55	0
"Agios Dimitrios"	"Cyprus"	58	34.93	32.82	0
"Agios Isidoros"	"Cyprus"	11	35	32.48	0
"Agios Konstantinos"	"Cyprus"	171	34.87	33.07	0
"Agios Mamas"	"Cyprus"	111	34.85	32.95	0
"Agios Pavlos"	"Cyprus"	158	34.87	33.05	0
"Agios Sozomenos"	"Cyprus"	4	35.07	33.44	0
"Agios Therapon"	"Cyprus"	160	34.81	32.83	0
"Agios Thomas"	"Cyprus"	31	34.72	32.73	0
"Agios Tychon"	"Cyprus"	2226	34.73	33.14	0
"Aglasun"	"Turkey"	4409	37.65	30.53	0
"Agli"	"Turkey"	3299	41.72	33.55	0
"Agliana"	"Italy"	15828	43.9	11	0
"Agnanteron"	"Greece"	1840	39.49	21.85	0
"Agnibilekrou"	"Ivory Coast"	44292	7.13	-3.2	0
"Agnita"	"Romania"	10382	45.97	24.61	0
"Agno"	"Switzerland"	3633	45.98	8.85	0
"Ago"	"Japan"	23876	34.33	136.82	0
"Ago Are"	"Nigeria"	14109	8.5	3.41	0
"Agogo"	"Ghana"	32208	6.8	-1.08	0
"Agolhitheemu"	"Maldives"	369	5.78	72.98	0
"Agoo"	"Philippines"	29386	16.08	120.1	0
"Agotnes"	"Norway"	1397	60.41	5.02	0
"Agra"	"India"	1475091	27.19	78.01	0
"Agra Cantonment"	"India"	59232	27.17	78.01	0
"Agrado"	"Colombia"	4625	2.26	-75.77	0
"Agramonte"	"Cuba"	5391	22.71	-81.16	0
"Agrate Brianza"	"Italy"	14331	45.57	9.34	0
"Agria"	"Greece"	5593	39.33	23.02	0
"Agrib"	"Algeria"	24592	36.8	4.33	0
"Agridia"	"Cyprus"	128	34.93	33	0
"Agrigento"	"Italy"	61612	37.31	13.58	0
"Agrinion"	"Greece"	43805	38.62	21.41	0
"Agrokipia"	"Cyprus"	454	35.03	33.15	0
"Agropoli"	"Italy"	20295	40.36	14.98	0
"Agros"	"Cyprus"	882	34.92	33.02	0
"Agstafa"	"Azerbaijan"	12699	41.11	45.45	0
"Agsu"	"Azerbaijan"	17412	40.57	48.39	0
"Agua Azul Rancho"	"Honduras"	1075	14.9	-87.95	0
"Agua Azul Sierra"	"Honduras"	1113	14.92	-87.97	0
"Agua Blanca"	"Guatemala"	2805	14.5	-89.65	0
"Agua Blanca Sur"	"Honduras"	7716	15.25	-87.88	0
"Agua Buena"	"Panama"	1086	7.82	-80.4	0
"Agua Caliente"	"Honduras"	1089	14.88	-88.82	0
"Agua Caliente de Linaca"	"Honduras"	984	13.43	-87.23	0
"Agua Dulce"	"Mexico"	35752	18.13	-94.13	0
"Agua Dulcita"	"Honduras"	1037	14.7	-87.75	0
"Agua Fria"	"Honduras"	3223	13.45	-87.55	0
"Agua Prieta"	"Mexico"	70230	31.33	-109.56	0
"Agua Santa del Yuna"	"Dominican Republic"	1825	19.15	-69.8	0
"Agua de Dios"	"Colombia"	10956	4.38	-74.67	0
"Aguacatan"	"Guatemala"	5765	15.34	-91.31	0
"Aguachica"	"Colombia"	75165	8.31	-73.62	0
"Aguada"	"Puerto Rico"	4074	18.38	-67.19	0
"Aguada de Cima"	"Portugal"	4507	40.52	-8.42	0
"Aguada de Pasajeros"	"Cuba"	23674	22.39	-80.85	0
"Aguadas"	"Colombia"	20497	5.6	-75.45	0
"Aguadilla"	"Puerto Rico"	15919	18.45	-67.13	0
"Aguadulce"	"Panama"	17502	8.24	-80.54	0
"Aguai"	"Brazil"	28083	-22.06	-46.98	0
"Agualote"	"Honduras"	1773	15.33	-88.55	0
"Agualva-Cacem"	"Portugal"	97431	38.77	-9.3	0
"Aguas Belas"	"Brazil"	23100	-9.11	-37.12	0
"Aguas Buenas"	"Puerto Rico"	4618	18.26	-66.11	0
"Aguas Corrientes"	"Uruguay"	1106	-34.52	-56.39	0
"Aguas Lindas de Goias"	"Brazil"	118597	-15.74	-48.25	0
"Aguas Santas"	"Portugal"	28441	41.21	-8.58	0
"Aguas Verdes"	"Peru"	9337	-3.48	-80.27	0
"Aguas del Padre"	"Honduras"	1125	14.57	-87.88	0
"Aguascalientes"	"Mexico"	671584	21.88	-102.3	0
"Aguazul"	"Colombia"	16180	5.18	-72.56	0
"Agucadoura"	"Portugal"	4520	41.43	-8.77	0
"Agudos"	"Brazil"	30846	-22.47	-49	0
"Agueda"	"Portugal"	12101	40.57	-8.44	0
"Agui"	"Japan"	24227	34.95	136.91	0
"Aguie"	"Niger"	13646	13.5	7.78	0
"Aguilar"	"Philippines"	9942	15.89	120.24	0
"Aguilar de Campoo"	"Spain"	7224	42.8	-4.27	0
"Aguilar de la Frontera"	"Spain"	13502	37.52	-4.65	0
"Aguilares"	"El Salvador"	21783	13.96	-89.19	0
"Aguilas"	"Spain"	31662	37.41	-1.59	0
"Aguililla"	"Mexico"	9465	18.73	-102.73	0
"Aguimes"	"Canary Islands"	26881	27.9	-15.45	0
"Aguisan"	"Philippines"	11918	10.17	122.86	0
"Agulu"	"Nigeria"	81216	6.11	7.05	0
"Agustin Codazzi"	"Colombia"	52621	10.05	-73.25	0
"Agustin Saavedra"	"Bolivia"	4244	-17.23	-63.21	0
"Agva"	"Turkey"	3589	41.14	29.86	0
"Agweri"	"Nigeria"	13061	6.32	6.88	0
"Ahad Rafidah"	"Saudi Arabia"	51659	18.2	42.8	0
"Ahad al-Masarihah"	"Saudi Arabia"	18733	16.71	42.95	0
"Ahar"	"Iran"	97033	38.47	47.06	0
"Ahaste"	"Estonia"	218	58.48	24.2	0
"Ahaus"	"Germany"	38293	52.09	7.01	0
"Ahe"	"French Polynesia"	488	-14.5	-146.3	0
"Ahero"	"Kenya"	8932	-0.18	34.92	0
"Ahfir"	"Morocco"	19736	34.97	-2.11	0
"Ahipara"	"New Zealand"	1101	-35.17	173.17	0
"Ahja"	"Estonia"	612	58.2	27.07	0
"Ahlat"	"Turkey"	70528	38.76	42.5	0
"Ahlen"	"Germany"	55265	51.77	7.88	0
"Ahmadabad"	"India"	3769846	23.03	72.58	0
"Ahmadnagar"	"India"	383784	19.1	74.74	0
"Ahmadpur East"	"Pakistan"	119598	29.15	71.26	0
"Ahmadpur Lumma"	"Pakistan"	16723	28.32	70.05	0
"Ahmadpur Sial"	"Pakistan"	25455	30.68	71.76	0
"Ahmetli"	"Turkey"	11431	38.52	27.94	0
"Ahn-Dreiborn"	"Luxembourg"	257	49.62	6.42	0
"Ahoa"	"Wallis and Futuna"	510	-13.28	-176.2	0
"Ahoada"	"Nigeria"	13178	5.08	6.65	0
"Ahome"	"Mexico"	10886	25.91	-109.17	0
"Ahrensburg"	"Germany"	30122	53.68	10.23	0
"Ahtari"	"Finland"	6764	62.57	24.1	0
"Ahtopol"	"Bulgaria"	1148	42.1	27.94	0
"Ahuachapan"	"El Salvador"	34656	13.93	-89.86	0
"Ahualulco"	"Mexico"	14922	20.7	-103.98	0
"Ahuas"	"Honduras"	1553	15.48	-84.33	0
"Ahula"	"Estonia"	328	59.11	25.74	0
"Ahumada"	"Mexico"	9476	30.61	-106.51	0
"Ahvaz"	"Iran"	841145	31.28	48.72	0
"Ahwar"	"Yemen"	6328	13.52	46.7	0
"Aiamaa"	"Estonia"	108	58.78	25.57	0
"Aiani"	"Greece"	2130	40.17	21.82	0
"Aiantion"	"Greece"	4012	37.92	23.47	0
"Aibonito"	"Puerto Rico"	8875	18.14	-66.27	0
"Aichach"	"Germany"	21276	48.47	11.13	0
"Aidipsos"	"Greece"	1323	38.88	23.05	0
"Aidu"	"Estonia"	114	58.25	25.61	0
"Aigaleo"	"Greece"	71863	37.98	23.68	0
"Aigle"	"Switzerland"	7688	46.32	6.95	0
"Aigrumae"	"Estonia"	118	59.49	24.88	0
"Aigua"	"Uruguay"	2708	-34.2	-54.75	0
"Aikawa"	"Japan"	43599	35.55	139.29	0
"Aila"	"Estonia"	113	59.29	24.48	0
"Aileu"	"East Timor"	1824	-8.72	125.57	0
"Ailigandi"	"Panama"	1679	9.23	-78.02	0
"Ailuk"	"Marshall Islands"	469	10.22	169.98	0
"Ainaro"	"East Timor"	3085	-9	125.51	0
"Ainazi"	"Latvia"	1270	57.87	24.35	0
"Aioi"	"Japan"	32034	34.8	134.45	0
"Aipe"	"Colombia"	8067	3.23	-75.24	0
"Aiquile"	"Bolivia"	8445	-18.19	-65.18	0
"Aira"	"Japan"	45860	31.73	130.62	0
"Airai"	"Palau"	1013	7.36	134.55	0
"Airdrie"	"Canada"	25863	51.3	-114.02	0
"Airdrie"	"UK"	35330	55.87	-3.99	0
"Aire-sur-la-Lys"	"France"	10470	50.64	2.39	0
"Aiseau-Presles"	"Belgium"	10920	50.41	4.59	0
"Aitape"	"Papua New Guinea"	5667	-3.12	142.35	0
"Aitolikon"	"Greece"	4324	38.43	21.35	0
"Aiud"	"Romania"	28136	46.32	23.73	0
"Aix-en-Provence"	"France"	148622	43.53	5.44	0
"Aix-les-Bains"	"France"	27913	45.7	5.9	0
"Aiyetoro"	"Nigeria"	9109	7.23	3.02	0
"Aiyina"	"Greece"	7930	37.75	23.43	0
"Aiyinion"	"Greece"	4271	40.5	22.54	0
"Aiyion"	"Greece"	20552	38.25	22.08	0
"Aiyira"	"Greece"	1663	38.15	22.35	0
"Aizawl"	"India"	274875	23.71	92.71	0
"Aizkraukle"	"Latvia"	8790	56.59	25.2	0
"Aizpute"	"Latvia"	5602	56.72	21.61	0
"Aizubange"	"Japan"	18564	37.56	139.82	0
"Aizumi"	"Japan"	32936	34.12	134.48	0
"Aizuwakamatsu"	"Japan"	115532	37.49	139.93	0
"Aja"	"Egypt"	35270	30.94	31.29	0
"Ajaccio"	"France"	54235	41.93	8.73	0
"Ajak"	"Hungary"	3982	48.2	22.06	0
"Ajalpan"	"Mexico"	24609	18.37	-97.25	0
"Ajaokuta"	"Nigeria"	15483	7.47	6.69	0
"Ajasse"	"Nigeria"	13003	8.24	4.81	0
"Ajdabiya"	"Libya"	140558	30.77	20.22	0
"Ajdovscina"	"Slovenia"	6597	45.89	13.9	0
"Ajeltake"	"Marshall Islands"	1684	7.07	171.2	0
"Ajijic"	"Mexico"	13847	20.3	-103.28	0
"Ajka"	"Hungary"	31264	47.1	17.56	0
"Ajmanol"	"Marshall Islands"	0	7.22	171.65	0
"Ajmer"	"India"	525927	26.45	74.64	0
"Ajoloapan"	"Mexico"	16240	19.98	-99.05	0
"Ajtos"	"Bulgaria"	20820	42.72	27.26	0
"Ajuterique"	"Honduras"	5461	14.38	-87.7	0
"Ajuy"	"Philippines"	8784	11.17	123.02	0
"Ak'ordat"	"Eritrea"	8995	15.56	37.88	0
"Ak-Suu"	"Kyrgyzstan"	9364	42.81	74.38	0
"Aka'aka"	"Wallis and Futuna"	616	-13.27	-176.14	0
"Aka-Eze"	"Nigeria"	6657	5.92	7.67	0
"Akaki"	"Cyprus"	2796	35.13	33.13	0
"Akankpa"	"Nigeria"	7145	5.12	8.18	0
"Akapnou"	"Cyprus"	27	34.84	33.19	0
"Akaroa"	"New Zealand"	637	-43.8	172.97	0
"Akashi"	"Japan"	298279	34.66	134.98	0
"Akaszto"	"Hungary"	3470	46.69	19.2	0
"Akbakay"	"Kazakhstan"	1802	45	72.78	0
"Akbarabad"	"Iran"	100304	29.24	52.77	0
"Akcaabat"	"Turkey"	46635	41.02	39.56	0
"Akcadag"	"Turkey"	15053	38.35	37.97	0
"Akcakoca"	"Turkey"	37060	41.09	31.15	0
"Akchatau"	"Kazakhstan"	4796	47.99	74.06	0
"Akdagmadeni"	"Turkey"	23871	39.66	35.83	0
"Akdepe"	"Turkmenistan"	14437	42.05	59.37	0
"Akersberga"	"Sweden"	27127	59.48	18.31	0
"Aketi"	"Congo Democratic Republic"	35698	2.74	23.78	0
"Akhaldaba"	"Georgia"	3603	41.65	42.16	0
"Akhalgori"	"Georgia"	1406	42.12	44.48	0
"Akhali Atoni"	"Georgia"	3042	43.1	40.8	0
"Akhalkalaki"	"Georgia"	8598	41.4	43.48	0
"Akhaltsikhe"	"Georgia"	16903	41.64	42.98	0
"Akharnai"	"Greece"	84195	38.08	23.73	0
"Akhisar"	"Turkey"	85173	38.93	27.83	0
"Akhmeta"	"Georgia"	8554	42.04	45.2	0
"Akhmim"	"Egypt"	101082	26.56	31.75	0
"Akhtala"	"Armenia"	1928	41.15	44.77	0
"Akhtubinsk"	"Russia"	44228	48.28	46.17	0
"Akhty"	"Russia"	14418	41.46	47.73	0
"Akhtyrskiy"	"Russia"	19560	44.85	38.3	0
"Akhuryan"	"Armenia"	7637	40.78	43.9	0
"Aki"	"Japan"	19886	33.5	133.91	0
"Akil"	"Mexico"	9973	20.25	-89.35	0
"Akim Swedru"	"Ghana"	8420	5.9	-1.02	0
"Akincilar"	"Turkey"	4731	40.08	38.35	0
"Akiruno"	"Japan"	82732	35.72	139.29	0
"Akishima"	"Japan"	108172	35.7	139.36	0
"Akita"	"Japan"	320649	39.71	140.11	0
"Akkisla"	"Turkey"	3322	39	36.17	0
"Akko"	"Nigeria"	6248	10.28	10.97	0
"Akkol"	"Kazakhstan"	16870	53.29	69.6	0
"Akkol"	"Kazakhstan"	4266	48.78	53.2	0
"Akkoy"	"Turkey"	2468	37.96	29.08	0
"Akkudah"	"Tunisia"	20379	35.87	10.57	0
"Akkus"	"Turkey"	10513	40.79	37.02	0
"Aklavik"	"Canada"	643	68.22	-135	0
"Akmechet"	"Kazakhstan"	167658	44.8	65.47	0
"Akmene"	"Lithuania"	2995	56.25	22.73	0
"Aknalich"	"Armenia"	2641	40.14	44.15	0
"Aknashen"	"Armenia"	1356	40.1	44.29	0
"Akniste"	"Latvia"	1306	56.17	25.75	0
"Ako"	"Japan"	52018	34.75	134.39	0
"Akola"	"India"	436037	20.71	77	0
"Akom"	"Cameroon"	9935	2.79	10.56	0
"Akono"	"Cameroon"	3910	3.5	11.33	0
"Akonolinga"	"Cameroon"	17581	3.77	12.25	0
"Akora"	"Pakistan"	23885	34	72.13	0
"Akot"	"India"	88448	21.1	77.05	0
"Akoupe"	"Ivory Coast"	36999	6.38	-3.9	0
"Akoursos"	"Cyprus"	158	34.89	32.42	0
"Akraifnion"	"Greece"	1179	38.45	23.22	0
"Akranes"	"Iceland"	5612	64.33	-22.09	0
"Akrar"	"Faroe Islands"	13	61.45	-6.75	0
"Akrata"	"Greece"	1857	38.16	22.33	0
"Akrehamn-Vedavagen"	"Norway"	9422	59.26	5.2	0
"Akrolimni"	"Greece"	1413	40.68	22.26	0
"Akron"	"USA"	206634	41.08	-81.52	0
"Akropong"	"Ghana"	11183	5.97	-0.09	0
"Akrotiri"	"Cyprus"	720	34.6	32.96	0
"Akrounta"	"Cyprus"	364	34.77	33.08	0
"Aksaray"	"Turkey"	156893	38.37	34.03	0
"Aksay"	"Kazakhstan"	36319	51.18	53	0
"Aksay"	"Russia"	39179	47.26	39.87	0
"Aksdal"	"Norway"	1082	59.33	5.5	0
"Aksehir"	"Turkey"	65206	38.36	31.41	0
"Akseki"	"Turkey"	11735	37.05	31.79	0
"Aksi"	"Estonia"	452	58.53	26.64	0
"Aksu"	"China"	362266	41.15	80.25	0
"Aksu"	"Kazakhstan"	26439	42.44	69.84	0
"Aksu"	"Kazakhstan"	44786	52.05	76.93	0
"Aksu"	"Kazakhstan"	5455	53.54	73.74	0
"Aksu"	"Kazakhstan"	8592	52.45	71.96	0
"Aksu"	"Turkey"	3901	37.8	31.07	0
"Aksu-Ayuly"	"Kazakhstan"	4622	48.77	73.67	0
"Aksuat"	"Kazakhstan"	6636	48.72	83.7	0
"Aksum"	"Ethiopia"	42754	14.13	38.72	0
"Aktas"	"Kazakhstan"	349	49.83	74.4	0
"Aktas"	"Kazakhstan"	9679	49.79	72.98	0
"Aktash"	"Uzbekistan"	38685	39.93	65.92	0
"Aktau"	"Kazakhstan"	166478	43.64	51.18	0
"Aktau"	"Kazakhstan"	9767	48.04	72.83	0
"Aktogay"	"Kazakhstan"	3662	48.17	75.3	0
"Aktogay"	"Kazakhstan"	4930	46.95	79.67	0
"Aku"	"Nigeria"	75799	6.7	7.33	0
"Akuliaruseq"	"Greenland"	7	60.47	-45.47	0
"Akune"	"Japan"	24864	32.01	130.2	0
"Akunk"	"Armenia"	1779	40.27	44.68	0
"Akunk"	"Armenia"	3428	40.15	45.72	0
"Akunnaaq"	"Greenland"	104	68.75	-52.32	0
"Akure"	"Nigeria"	436056	7.25	5.2	0
"Akureyri"	"Iceland"	16792	65.69	-18.12	0
"Akwanga"	"Nigeria"	16280	8.91	8.41	0
"Akwatia"	"Ghana"	20611	6.05	-0.8	0
"Akyab"	"Myanmar"	181172	20.14	92.89	0
"Akyazi"	"Turkey"	25429	40.69	30.63	0
"Akyurt"	"Turkey"	12122	40.13	33.1	0
"Akzhal"	"Kazakhstan"	3488	49.69	75.58	0
"Akzhal"	"Kazakhstan"	853	48.53	82.32	0
"Al"	"Norway"	2279	60.64	8.56	0
"Al Hoceima"	"Morocco"	56282	35.26	-3.94	0
"Ala"	"Estonia"	274	58.02	25.69	0
"Alaba Kulito"	"Ethiopia"	26821	7.32	38.08	0
"Alabat"	"Philippines"	8148	14.1	122.02	0
"Alabel"	"Philippines"	44213	6.1	125.26	0
"Alaca"	"Turkey"	27418	40.18	34.84	0
"Alacakaya"	"Turkey"	4237	39.45	39.85	0
"Alacant"	"Spain"	322492	38.35	-0.48	0
"Alacranes"	"Cuba"	5860	22.77	-81.57	0
"Aladag"	"Turkey"	7807	37.55	35.39	0
"Alagir"	"Russia"	21561	42.97	44.21	0
"Alagoinhas"	"Brazil"	124600	-12.14	-38.43	0
"Alaharma"	"Finland"	4908	63.23	22.85	0
"Alaili Dadda"	"Djibouti"	1479	12.42	42.9	0
"Alajarvi"	"Finland"	8686	63	23.82	0
"Alajoe"	"Estonia"	135	59.01	27.43	0
"Alajuela"	"Costa Rica"	48366	10.02	-84.23	0
"Alajuelita"	"Costa Rica"	14161	9.91	-84.1	0
"Alak"	"Mauritania"	22051	17.06	-13.91	0
"Alamat'a"	"Ethiopia"	51861	12.42	39.56	0
"Alamdanga"	"Bangladesh"	71735	23.74	88.93	0
"Alameda"	"USA"	70069	37.77	-122.26	0
"Alaminos"	"Cyprus"	295	34.81	33.43	0
"Alaminos"	"Philippines"	10638	16.16	119.98	0
"Alaminos"	"Philippines"	32377	14.06	121.25	0
"Alamo"	"Mexico"	22696	20.93	-97.67	0
"Alamor"	"Ecuador"	6512	-3.87	-80.09	0
"Alamos"	"Mexico"	8618	27.02	-108.93	0
"Alampra"	"Cyprus"	1203	34.99	33.4	0
"Alandur"	"India"	155641	13.03	80.23	0
"Alangalang"	"Philippines"	8180	11.21	124.85	0
"Alanje"	"Panama"	1383	8.4	-82.54	0
"Alanya"	"Turkey"	118514	36.56	32	0
"Alao"	"American Samoa"	504	-14.27	-170.53	0
"Alap"	"Hungary"	2148	46.8	18.69	0
"Alapa"	"Nigeria"	9799	8.62	4.38	0
"Alapajevsk"	"Russia"	42533	57.85	61.69	0
"Alapars"	"Armenia"	2326	40.43	44.63	0
"Alapli"	"Turkey"	21470	41.18	31.39	0
"Alappuzha"	"India"	176528	9.5	76.33	0
"Alaquas"	"Spain"	30224	39.45	-0.46	0
"Alas-asin"	"Philippines"	6753	14.43	120.56	0
"Alasehir"	"Turkey"	40902	38.36	28.51	0
"Alashtar"	"Iran"	28949	33.87	48.25	0
"Alasoo"	"Estonia"	96	58.62	27.16	0
"Alassa"	"Cyprus"	212	34.76	32.92	0
"Alassio"	"Italy"	11706	44.02	8.17	0
"Alastaro"	"Finland"	2953	60.93	22.92	0
"Alatri"	"Italy"	28464	41.73	13.34	0
"Alatskivi"	"Estonia"	429	58.6	27.13	0
"Alattyan"	"Hungary"	1996	47.43	20.05	0
"Alausi"	"Ecuador"	14685	-2.19	-78.85	0
"Alaverdi"	"Armenia"	12737	41.13	44.65	0
"Alavere"	"Estonia"	425	59.24	25.32	0
"Alavieska"	"Finland"	2881	64.17	24.3	0
"Alavus"	"Finland"	9322	62.58	23.62	0
"Alba"	"Italy"	30168	44.71	8.03	0
"Alba Adriatica"	"Italy"	11519	42.82	13.93	0
"Alba Iulia"	"Romania"	65904	46.08	23.57	0
"Albacete"	"Spain"	159975	39	-1.87	0
"Albal"	"Spain"	14389	39.4	-0.41	0
"Alban"	"Colombia"	1712	4.87	-74.45	0
"Albanel"	"Canada"	1090	48.87	-72.42	0
"Albania"	"Colombia"	4287	1.33	-75.88	0
"Albania"	"Colombia"	6564	11.16	-72.59	0
"Albano Laziale"	"Italy"	37278	41.72	12.66	0
"Albany"	"Australia"	24338	-35.02	117.88	0
"Albany"	"USA"	45535	44.62	-123.09	0
"Albany"	"USA"	75510	31.58	-84.18	0
"Albany"	"USA"	93576	42.67	-73.8	0
"Albatera"	"Spain"	10818	38.18	-0.87	0
"Albenga"	"Italy"	23669	44.05	8.21	0
"Alberdi"	"Paraguay"	6706	-26.19	-58.13	0
"Albergaria-A-Velha"	"Portugal"	8123	40.7	-8.47	0
"Alberic"	"Spain"	9811	39.12	-0.52	0
"Albert"	"France"	10630	50	2.65	0
"Albert Town"	"Bahamas"	25	22.6	-74.35	0
"Albert Town"	"Jamaica"	3443	18.28	-77.54	0
"Albertirsa"	"Hungary"	11971	47.24	19.62	0
"Alberton"	"Canada"	1154	46.8	-64.07	0
"Alberton"	"South Africa"	209001	-26.33	28.13	0
"Albertville"	"France"	19268	45.68	6.38	0
"Albesti"	"Romania"	5352	46.23	24.85	0
"Albesti"	"Romania"	6564	47.7	27.07	0
"Albesti-Paleologu"	"Romania"	5663	44.95	26.22	0
"Albestii-Pamanteni"	"Romania"	5789	45.22	24.67	0
"Albi"	"France"	52969	43.93	2.15	0
"Albignasego"	"Italy"	20461	45.35	11.86	0
"Albina"	"Suriname"	3982	5.5	-54.08	0
"Albino"	"Italy"	17840	45.77	9.78	0
"Albion"	"Mauritius"	3329	-20.19	57.4	0
"Alblasserdam"	"Netherlands"	18310	51.87	4.66	0
"Albolote"	"Spain"	16009	37.24	-3.65	0
"Alboraya"	"Spain"	21309	39.5	-0.35	0
"Albox"	"Spain"	11219	37.39	-2.14	0
"Albstadt"	"Germany"	46380	48.22	9.01	0
"Albu"	"Estonia"	348	59.15	25.67	0
"Albufeira"	"Portugal"	15878	37.09	-8.26	0
"Albuquerque"	"USA"	494962	35.12	-106.62	0
"Albury"	"Australia"	109273	-36.06	146.92	0
"Alcabideche"	"Portugal"	33801	38.73	-9.41	0
"Alcacer"	"Spain"	8355	39.37	-0.43	0
"Alcacer do Sal"	"Portugal"	9220	38.37	-8.49	0
"Alcains"	"Portugal"	5064	39.92	-7.44	0
"Alcala"	"Colombia"	9227	4.67	-75.78	0
"Alcala"	"Philippines"	9010	15.85	120.52	0
"Alcala de Chivert"	"Spain"	6822	40.3	0.23	0
"Alcala de Guadaira"	"Spain"	63422	37.34	-5.84	0
"Alcala de Henares"	"Spain"	199168	40.48	-3.37	0
"Alcala del Rio"	"Spain"	9314	37.52	-5.98	0
"Alcala la Real"	"Spain"	21836	37.46	-3.93	0
"Alcalde Diaz"	"Panama"	20081	9.12	-79.55	0
"Alcamo"	"Italy"	45616	37.98	12.96	0
"Alcanar"	"Spain"	9249	40.55	0.48	0
"Alcanede"	"Portugal"	5014	39.42	-8.81	0
"Alcanena"	"Portugal"	4425	39.45	-8.66	0
"Alcaniz"	"Spain"	15412	41.05	-0.13	0
"Alcantarilla"	"Spain"	37745	37.96	-1.22	0
"Alcaudete"	"Spain"	11009	37.59	-4.08	0
"Alcazar de San Juan"	"Spain"	29732	39.39	-3.21	0
"Alchevs'k"	"Ukraine"	116350	48.47	38.8	0
"Alcobaca"	"Portugal"	5044	39.55	-8.97	0
"Alcobendas"	"Spain"	104786	40.54	-3.64	0
"Alcochete"	"Portugal"	9919	38.75	-8.96	0
"Alcoentre"	"Portugal"	4016	39.2	-8.94	0
"Alcoi"	"Spain"	61514	38.7	-0.48	0
"Alcorcon"	"Spain"	159701	40.35	-3.82	0
"Alcudia"	"Spain"	16335	39.85	3.12	0
"Aldaia"	"Spain"	27769	39.47	-0.46	0
"Aldama"	"Mexico"	12476	22.92	-98.07	0
"Aldan"	"Russia"	24326	58.6	125.39	0
"Aldana"	"Colombia"	2035	0.89	-77.7	0
"Aldeia de Paio Pires"	"Portugal"	12519	38.62	-9.07	0
"Aldenhoven"	"Germany"	14753	50.91	6.27	0
"Aldergrove"	"Canada"	11972	49.06	-122.5	0
"Aldershot"	"UK"	62144	51.26	-0.77	0
"Aldridge"	"UK"	16082	52.6	-1.92	0
"Alegrete"	"Brazil"	78077	-29.78	-55.79	0
"Aleisa East"	"Samoa"	519	-13.88	-171.88	0
"Aleisa West"	"Samoa"	837	-13.88	-171.9	0
"Alejal"	"Philippines"	8243	7.38	125.66	0
"Alejandria"	"Colombia"	2764	6.37	-75.08	0
"Aleksandrov"	"Russia"	63850	56.4	38.72	0
"Aleksandrovac"	"Serbia"	6632	43.46	21.05	0
"Aleksandrovsk"	"Russia"	15243	59.16	57.57	0
"Aleksandrovskoye"	"Russia"	28188	44.71	43	0
"Aleksandrow Kujawski"	"Poland"	12214	52.88	18.7	0
"Aleksandrow Lodzki"	"Poland"	20311	51.82	19.3	0
"Alekseyevka"	"Kazakhstan"	2620	52.01	70.94	0
"Alekseyevka"	"Russia"	40039	50.64	38.7	0
"Aleksin"	"Russia"	66471	54.52	37.09	0
"Aleksinac"	"Serbia"	16641	43.54	21.71	0
"Aleksinacki Rudnik"	"Serbia"	1417	43.56	21.69	0
"Alektora"	"Cyprus"	81	34.71	32.68	0
"Alele"	"Wallis and Futuna"	934	-13.23	-176.16	0
"Alella"	"Spain"	8921	41.48	2.3	0
"Alem Paraiba"	"Brazil"	34442	-21.87	-42.69	0
"Alencon"	"Canada"	1427	46.07	-73.13	0
"Alencon"	"France"	30870	48.44	0.09	0
"Alenquer"	"Brazil"	26520	-1.94	-54.79	0
"Alenquer"	"Portugal"	9819	39.05	-8.99	0
"Alepou"	"Greece"	1648	39.61	19.89	0
"Aleppo"	"Syria"	1626218	36.23	37.17	0
"Ales"	"France"	42614	44.13	4.08	0
"Alesd"	"Romania"	10222	47.06	22.4	0
"Alesund"	"Norway"	44243	62.48	6.2	0
"Alethriko"	"Cyprus"	835	34.86	33.5	0
"Alexandra"	"New Zealand"	4675	-45.25	169.37	0
"Alexandria"	"Canada"	3604	45.3	-74.63	0
"Alexandria"	"Egypt"	3865502	31.22	29.95	0
"Alexandria"	"Greece"	13774	40.63	22.44	0
"Alexandria"	"Italy"	93101	44.92	8.61	0
"Alexandria"	"Jamaica"	1941	18.28	-77.35	0
"Alexandria"	"Romania"	48865	43.99	25.34	0
